"","partido","proMercado","fundamentalismo","microGap_proMercado","microGap_fundamentalismo","base","ano"
"311","PT",0.25,0.692968451940401,0.205882352941176,0.284544295036837,"Público","2014-2014"
"312","PT",1,0.536875877510886,0.544117647058824,0.128451720607321,"Público","2014-2014"
"313","PDT",0.5,0.325478409750768,0.0441176470588235,0.0829457471527967,"Público","2014-2014"
"314","PMDB",1,0.366562156631268,0.544117647058824,0.0418620002722968,"Público","2014-2014"
"315","PT",0.25,0.269836123658176,0.205882352941176,0.138588033245388,"Público","2014-2014"
"316","PMDB",1,0.672061060652101,0.544117647058824,0.263636903748537,"Público","2014-2014"
"317","PMDB",0.25,0.9589162531195,0.205882352941176,0.550492096215935,"Público","2014-2014"
"318","PSB",0.75,0.557288070263279,0.294117647058824,0.148863913359714,"Público","2014-2014"
"319","PMDB",0.75,0.754228554413101,0.294117647058824,0.345804397509536,"Público","2014-2014"
"320","PT",1,0.263852789430018,0.544117647058824,0.144571367473546,"Público","2014-2014"
"321","PMDB",0,0.447609572632596,0.455882352941176,0.0391854157290312,"Público","2014-2014"
"322","PT",1,0.863541534195734,0.544117647058824,0.455117377292169,"Público","2014-2014"
"323","PMDB",0.25,0.536616516135172,0.205882352941176,0.128192359231607,"Público","2014-2014"
"324","PT",1,0.672426578500152,0.544117647058824,0.264002421596587,"Público","2014-2014"
"325","PT",1,0.123251240641499,0.544117647058824,0.285172916262065,"Público","2014-2014"
"326","PSB",0,0.673593704690867,0.455882352941176,0.265169547787302,"Público","2014-2014"
"327","PT",0.5,0.97945812655975,0.0441176470588235,0.571033969656185,"Público","2014-2014"
"328","PT",0,0.639090046176228,0.455882352941176,0.230665889272664,"Público","2014-2014"
"329","PT",0.25,0.809014724992275,0.205882352941176,0.40059056808871,"Público","2014-2014"
"330","PT",0.25,0.604845749037305,0.205882352941176,0.19642159213374,"Público","2014-2014"
"331","PMDB",1,0.44823445185636,0.544117647058824,0.0398102949527956,"Público","2014-2014"
"332","PMDB",0,0.536486835447314,0.455882352941176,0.12806267854375,"Público","2014-2014"
"333","PSDB",0,0.569717211298902,0.455882352941176,0.161293054395337,"Público","2014-2014"
"334","PMDB",0.5,0.802434636626413,0.0441176470588235,0.394010479722849,"Público","2014-2014"
"335","PDT",0,0.617534251448642,0.455882352941176,0.209110094545078,"Público","2014-2014"
"336","PT",1,0.590777807490581,0.544117647058824,0.182353650587016,"Público","2014-2014"
"337","PMDB",1,0.366562156631268,0.544117647058824,0.0418620002722968,"Público","2014-2014"
"338","PMDB",1,0.842999660755484,0.544117647058824,0.434575503851919,"Público","2014-2014"
"339","PT",1,0.591791728777917,0.544117647058824,0.183367571874352,"Público","2014-2014"
"340","PMDB",0,0.473042827627393,0.455882352941176,0.064618670723828,"Público","2014-2014"
"341","PMDB",0,0.388845938738068,0.455882352941176,0.0195782181654968,"Público","2014-2014"
"342","PT",1,0.346020283191018,0.544117647058824,0.0624038737125467,"Público","2014-2014"
"343","PT",0.75,0.557028708887564,0.294117647058824,0.148604551983999,"Público","2014-2014"
"344","PMDB",0,0.692968451940401,0.455882352941176,0.284544295036837,"Público","2014-2014"
"345","PT",0.5,0.536486835447314,0.0441176470588235,0.12806267854375,"Público","2014-2014"
"346","PMDB",0.5,0.515944962007064,0.0441176470588235,0.1075208051035,"Público","2014-2014"
"347","PDT",0.5,0.570601451898381,0.0441176470588235,0.162177294994816,"Público","2014-2014"
"348","PT",0,0.108492803250256,0.455882352941176,0.299931353653309,"Público","2014-2014"
"349","PT",0,0.0821674937609996,0.455882352941176,0.326256663142565,"Público","2014-2014"
"350","PT",1,0.0616256203207497,0.544117647058824,0.346798536582815,"Público","2014-2014"
"351","PT",0,0.97945812655975,0.455882352941176,0.571033969656185,"Público","2014-2014"
"352","PT",0,0.366562156631268,0.455882352941176,0.0418620002722968,"Público","2014-2014"
"353","PMDB",0,0.569717211298902,0.455882352941176,0.161293054395337,"Público","2014-2014"
"354","PT",0,0.123251240641499,0.455882352941176,0.285172916262065,"Público","2014-2014"
"355","PT",0,0.400547092394477,0.455882352941176,0.00787706450908754,"Público","2014-2014"
"356","PMDB",0,0.437890765673468,0.455882352941176,0.0294666087699036,"Público","2014-2014"
"357","PMDB",0.25,0.37951002041832,0.205882352941176,0.0289141364852446,"Público","2014-2014"
"358","PDT",0,0.897290632798751,0.455882352941176,0.488866475895186,"Público","2014-2014"
"359","PMDB",0.75,0.263852789430018,0.294117647058824,0.144571367473546,"Público","2014-2014"
"360","PT",0,0.346020283191018,0.455882352941176,0.0624038737125467,"Público","2014-2014"
"361","PDT",1,0.686129002198825,0.544117647058824,0.277704845295261,"Público","2014-2014"
"362","PMDB",1,0.673593704690867,0.544117647058824,0.265169547787302,"Público","2014-2014"
"363","PT",0.5,0.685999321510968,0.0441176470588235,0.277575164607403,"Público","2014-2014"
"364","PT",0.5,0.549929897770274,0.0441176470588235,0.141505740866709,"Público","2014-2014"
"365","PT",0.5,0.569717211298902,0.0441176470588235,0.161293054395337,"Público","2014-2014"
"366","PT",0.5,0.297837725193228,0.0441176470588235,0.110586431710337,"Público","2014-2014"
"367","PSDB",0.25,0.413990154717437,0.205882352941176,0.00556599781387179,"Público","2014-2014"
"368","PMDB",0.25,0.9589162531195,0.205882352941176,0.550492096215935,"Público","2014-2014"
"369","PSB",1,0.672426578500152,0.544117647058824,0.264002421596587,"Público","2014-2014"
"370","PT",1,0.897290632798751,0.544117647058824,0.488866475895186,"Público","2014-2014"
"371","PMDB",0.25,0.46841080744856,0.205882352941176,0.0599866505449956,"Público","2014-2014"
"372","PT",1,0.570731132586238,0.544117647058824,0.162306975682673,"Público","2014-2014"
"373","PMDB",0.25,0.263852789430018,0.205882352941176,0.144571367473546,"Público","2014-2014"
"374","PT",1,0.434166510309637,0.544117647058824,0.0257423534060718,"Público","2014-2014"
"375","PT",0.5,0.829556598432525,0.0441176470588235,0.42113244152896,"Público","2014-2014"
"376","PT",1,0.727601791142897,0.544117647058824,0.319177634239332,"Público","2014-2014"
"377","PT",1,0.864060256947163,0.544117647058824,0.455636100043598,"Público","2014-2014"
"378","PT",0,0.555375941057291,0.455882352941176,0.146951784153726,"Público","2014-2014"
"379","PSDB",0,0.863541534195734,0.455882352941176,0.455117377292169,"Público","2014-2014"
"380","PT",0,0.263852789430018,0.455882352941176,0.144571367473546,"Público","2014-2014"
"381","PMDB",1,0.9589162531195,0.544117647058824,0.550492096215935,"Público","2014-2014"
"382","PSDB",1,0.809274086367989,0.544117647058824,0.400849929464424,"Público","2014-2014"
"383","PT",1,0.694135578131117,0.544117647058824,0.285711421227552,"Público","2014-2014"
"384","PSDB",0,0.707059917702647,0.455882352941176,0.298635760799082,"Público","2014-2014"
"385","PDT",1,0.672426578500152,0.544117647058824,0.264002421596587,"Público","2014-2014"
"386","PT",0.25,0.625517303165412,0.205882352941176,0.217093146261847,"Público","2014-2014"
"387","PT",0.5,0.434661708845544,0.0441176470588235,0.026237551941979,"Público","2014-2014"
"388","PMDB",0.25,0.111484470364335,0.205882352941176,0.29693968653923,"Público","2014-2014"
"389","PSDB",0.5,0.0135727430108166,0.0441176470588235,0.394851413892748,"Público","2014-2014"
"390","PMDB",0,0.97945812655975,0.455882352941176,0.571033969656185,"Público","2014-2014"
"391","PT",0.75,0.766643728129552,0.294117647058824,0.358219571225987,"Público","2014-2014"
"392","PT",0.5,0.505948225482511,0.0441176470588235,0.0975240685789461,"Público","2014-2014"
"393","PSDB",1,0.965885383548934,0.544117647058824,0.557461226645369,"Público","2014-2014"
"394","PT",0.75,0.516463684758493,0.294117647058824,0.108039527854929,"Público","2014-2014"
"395","PT",0,0.694135578131117,0.455882352941176,0.285711421227552,"Público","2014-2014"
"396","PDT",0.75,1,0.294117647058824,0.591575843096435,"Público","2014-2014"
"397","PMDB",0.75,1,0.294117647058824,0.591575843096435,"Público","2014-2014"
"398","PT",0.5,0.305864421868884,0.0441176470588235,0.102559735034681,"Público","2014-2014"
"399","PSDB",1,0.843518383506913,0.544117647058824,0.435094226603348,"Público","2014-2014"
"400","PT",0.25,0.487448161936106,0.205882352941176,0.079024005032541,"Público","2014-2014"
"401","PSDB",0.5,0.468906005984467,0.0441176470588235,0.0604818490809027,"Público","2014-2014"
"402","PT",0.75,0.932030128473581,0.294117647058824,0.523605971570017,"Público","2014-2014"
"403","PT",1,0.856206885918251,0.544117647058824,0.447782729014686,"Público","2014-2014"
"404","PDT",0.555555555555556,0.474830263474783,NA,NA,"Elite","2014-2014"
"405","PT",0.111111111111111,0.0908190560522573,NA,NA,"Elite","2014-2014"
"406","PSDB",0.777777777777778,0.596478066712023,NA,NA,"Elite","2014-2014"
"407","PT",0.111111111111111,0.0912619842069003,NA,NA,"Elite","2014-2014"
"408","PMDB",0.555555555555556,0.373812916335157,NA,NA,"Elite","2014-2014"
"409","PSDB",0.555555555555556,0.394990827703297,NA,NA,"Elite","2014-2014"
"410","PT",0.333333333333333,0.0911574570910168,NA,NA,"Elite","2014-2014"
"411","PSB",0.444444444444444,0.605895028605989,NA,NA,"Elite","2014-2014"
"412","PSDB",0.444444444444444,0.364162080518315,NA,NA,"Elite","2014-2014"
"413","PSB",0.222222222222222,0.605999555721872,NA,NA,"Elite","2014-2014"
"414","PSB",0.444444444444444,0.30417177165104,NA,NA,"Elite","2014-2014"
"415","PT",0.222222222222222,0.0607716380606778,NA,NA,"Elite","2014-2014"
"416","PMDB",0.444444444444444,0.726318574495183,NA,NA,"Elite","2014-2014"
"417","PT",0.222222222222222,0.364266607634199,NA,NA,"Elite","2014-2014"
"418","PT",0.222222222222222,0.404407789597263,NA,NA,"Elite","2014-2014"
"419","PMDB",0.333333333333333,0.394652426664538,NA,NA,"Elite","2014-2014"
"420","PMDB",1,1,NA,NA,"Elite","2014-2014"
"421","PT",0.444444444444444,0.223003551415625,NA,NA,"Elite","2014-2014"
"422","PSDB",0.444444444444444,0.425038245694877,NA,NA,"Elite","2014-2014"
"423","PT",0.111111111111111,0.454747262647697,NA,NA,"Elite","2014-2014"
"424","PDT",1,0.697833814890408,NA,NA,"Elite","2014-2014"
"425","PSDB",0.777777777777778,0.51575277463125,NA,NA,"Elite","2014-2014"
"426","PSDB",0.666666666666667,0.546243120777473,NA,NA,"Elite","2014-2014"
"427","PSDB",0.444444444444444,0.545904719738713,NA,NA,"Elite","2014-2014"
"428","PT",0.555555555555556,0.212805260328256,NA,NA,"Elite","2014-2014"
"429","PMDB",0.888888888888889,0.828012723712328,NA,NA,"Elite","2014-2014"
"430","PSDB",0.333333333333333,0.69681861177413,NA,NA,"Elite","2014-2014"
"431","PMDB",0.444444444444444,0.727204430804469,NA,NA,"Elite","2014-2014"
"432","PT",0.333333333333333,0.676526556715276,NA,NA,"Elite","2014-2014"
"433","PSDB",0.555555555555556,0.656572902695182,NA,NA,"Elite","2014-2014"
"434","PDT",0.333333333333333,0.172325677326432,NA,NA,"Elite","2014-2014"
"435","PT",0,0.0608761651765613,NA,NA,"Elite","2014-2014"
"436","PT",0,0,NA,NA,"Elite","2014-2014"
"437","PMDB",1,0.596373539596139,NA,NA,"Elite","2014-2014"
"438","PSDB",0.666666666666667,0.364943409711718,NA,NA,"Elite","2014-2014"
"439","PMDB",0.444444444444444,0.505320609621006,NA,NA,"Elite","2014-2014"
"440","PSDB",1,0.697833814890408,NA,NA,"Elite","2014-2014"
"441","PT",0.222222222222222,0.0607716380606778,NA,NA,"Elite","2014-2014"
"442","PSB",0.222222222222222,0.202816023472654,NA,NA,"Elite","2014-2014"
"443","PMDB",0.777777777777778,0.656911303733941,NA,NA,"Elite","2014-2014"
"444","PMDB",0.666666666666667,0.425376646733636,NA,NA,"Elite","2014-2014"
"445","PT",0.222222222222222,0.0607716380606778,NA,NA,"Elite","2014-2014"
"446","PT",0.222222222222222,0.141939858296093,NA,NA,"Elite","2014-2014"
"447","PSDB",0.444444444444444,0.181976513143274,NA,NA,"Elite","2014-2014"
"448","PT",0.444444444444444,0.606337956760632,NA,NA,"Elite","2014-2014"
"449","PSDB",0.777777777777778,0.556336884748958,NA,NA,"Elite","2014-2014"
"450","PSDB",0.777777777777778,0.212700733212372,NA,NA,"Elite","2014-2014"
"451","PT",0,0,NA,NA,"Elite","2014-2014"
"452","PT",0.333333333333333,0.273785952620701,NA,NA,"Elite","2014-2014"
"453","PT",0.111111111111111,0.0303858190303389,NA,NA,"Elite","2014-2014"
"454","PT",0.222222222222222,0.243400133590362,NA,NA,"Elite","2014-2014"
"455","PSDB",1,0.818700288934245,NA,NA,"Elite","2014-2014"
"456","PT",0,0.182628495529684,NA,NA,"Elite","2014-2014"
"457","PDT",0.222222222222222,0.565415445604165,NA,NA,"Elite","2014-2014"
"458","PT",0.111111111111111,0.0303858190303389,NA,NA,"Elite","2014-2014"
"459","PMDB",0.555555555555556,0.474830263474783,NA,NA,"Elite","2014-2014"
"460","PMDB",0.444444444444444,0.222560623260982,NA,NA,"Elite","2014-2014"
"461","PSDB",0.666666666666667,0.364943409711718,NA,NA,"Elite","2014-2014"
"462","PMDB",0.555555555555556,0.878456723878644,NA,NA,"Elite","2014-2014"
"463","PSDB",0.666666666666667,0.263483134417449,NA,NA,"Elite","2014-2014"
"464","PSDB",0.444444444444444,0.545904719738713,NA,NA,"Elite","2014-2014"
"465","PSDB",0.444444444444444,0.182419441297917,NA,NA,"Elite","2014-2014"
"466","PDT",0.222222222222222,0.343974552575345,NA,NA,"Elite","2014-2014"
"467","PSDB",0.555555555555556,0.394104971394011,NA,NA,"Elite","2014-2014"
"468","PSB",0.444444444444444,0.545904719738713,NA,NA,"Elite","2014-2014"
"469","PMDB",0.222222222222222,0.0810636931195316,NA,NA,"Elite","2014-2014"
"470","PSDB",0.777777777777778,0.73719366766007,NA,NA,"Elite","2014-2014"
"471","PSDB",0.777777777777778,0.939228361939322,NA,NA,"Elite","2014-2014"
