"","partido","proMercado","fundamentalismo","microGap_proMercado","microGap_fundamentalismo","base","ano"
"618","PT",0.5,0.750729958433644,0.0866666666666667,0.332771425996629,"Público","2005-2006"
"619","PT",0.75,0.719897655769145,0.163333333333333,0.30193912333213,"Público","2005-2006"
"620","PT",0.5,0.671820413233301,0.0866666666666667,0.253861880796286,"Público","2005-2006"
"621","PT",0.5,0.705674110017051,0.0866666666666667,0.287715577580037,"Público","2005-2006"
"622","PT",0.75,0.803522118524872,0.163333333333333,0.385563586087857,"Público","2005-2006"
"623","PT",0.75,0.772689815860373,0.163333333333333,0.354731283423359,"Público","2005-2006"
"624","PT",0.5,0.806543512644124,0.0866666666666667,0.388584980207109,"Público","2005-2006"
"625","PT",0.75,0.786367355388835,0.163333333333333,0.368408822951821,"Público","2005-2006"
"626","PMDB",0.75,0.719897655769145,0.163333333333333,0.30193912333213,"Público","2005-2006"
"627","PT",0.5,0.555579947641634,0.0866666666666667,0.137621415204619,"Público","2005-2006"
"628","PMDB",0,0.792956149850971,0.586666666666667,0.374997617413956,"Público","2005-2006"
"629","PMDB",0.5,0.584538373399382,0.0866666666666667,0.166579840962367,"Público","2005-2006"
"630","PMDB",0.5,0.698129535462402,0.0866666666666667,0.280171003025387,"Público","2005-2006"
"631","PMDB",0.25,0.854620755179967,0.336666666666667,0.436662222742953,"Público","2005-2006"
"632","PFL",1,0.668889195849358,0.413333333333333,0.250930663412344,"Público","2005-2006"
"633","PSDB",0,0.288109186111418,0.586666666666667,0.129849346325597,"Público","2005-2006"
"634","PT",0.25,0.490359325619123,0.336666666666667,0.072400793182108,"Público","2005-2006"
"635","PT",0.5,0.289712532812242,0.0866666666666667,0.128245999624773,"Público","2005-2006"
"636","PMDB",0.25,0.507784618961086,0.336666666666667,0.089826086524071,"Público","2005-2006"
"637","PT",0.25,0.422640548402254,0.336666666666667,0.00468201596523882,"Público","2005-2006"
"638","PT",0.25,0.563406436051579,0.336666666666667,0.145447903614565,"Público","2005-2006"
"639","PT",0.25,0.565599910091904,0.336666666666667,0.147641377654889,"Público","2005-2006"
"640","PT",0.5,0.907232561800578,0.0866666666666667,0.489274029363563,"Público","2005-2006"
"641","PFL",1,0.522226201462076,0.413333333333333,0.104267669025061,"Público","2005-2006"
"642","PFL",0.25,0.969077520600193,0.336666666666667,0.551118988163178,"Público","2005-2006"
"643","PT",0,0.919306754628216,0.586666666666667,0.501348222191201,"Público","2005-2006"
"644","PT",0.25,0.332348498098452,0.336666666666667,0.0856100343385632,"Público","2005-2006"
"645","PT",0.75,0.108228677899326,0.163333333333333,0.309729854537689,"Público","2005-2006"
"646","PMDB",0.25,0.524759028626505,0.336666666666667,0.10680049618949,"Público","2005-2006"
"647","PMDB",0.5,0.667297232797903,0.0866666666666667,0.249338700360889,"Público","2005-2006"
"648","PMDB",0,0.653439339798824,0.586666666666667,0.235480807361809,"Público","2005-2006"
"649","PSDB",0.5,0.356728238655564,0.0866666666666667,0.0612302937814508,"Público","2005-2006"
"650","PT",0,0.0616646053289969,0.586666666666667,0.356293927108018,"Público","2005-2006"
"651","PMDB",0.75,0.572734710777671,0.163333333333333,0.154776178340656,"Público","2005-2006"
"652","PMDB",0.75,0.583036587083236,0.163333333333333,0.165078054646221,"Público","2005-2006"
"653","PMDB",1,0.524939382097122,0.413333333333333,0.106980849660108,"Público","2005-2006"
"654","PSDB",0.25,0.416789497283737,0.336666666666667,0.00116903515327793,"Público","2005-2006"
"655","PSDB",1,0.709933198084113,0.413333333333333,0.291974665647098,"Público","2005-2006"
"656","PT",0.25,0.68445199593394,0.336666666666667,0.266493463496925,"Público","2005-2006"
"657","PT",0.25,0.532983907255964,0.336666666666667,0.115025374818949,"Público","2005-2006"
"658","PMDB",0.75,0.740765500748611,0.163333333333333,0.322806968311597,"Público","2005-2006"
"659","PFL",0.75,0.903845514928312,0.163333333333333,0.485886982491298,"Público","2005-2006"
"660","PMDB",0.75,0.675533495076731,0.163333333333333,0.257574962639716,"Público","2005-2006"
"661","PT",0,0.546527148933248,0.586666666666667,0.128568616496233,"Público","2005-2006"
"662","PTB",1,0.318941488775916,0.413333333333333,0.0990170436610985,"Público","2005-2006"
"663","PT",0.5,0.588195950477574,0.0866666666666667,0.17023741804056,"Público","2005-2006"
"664","PT",0.75,0.838613509256432,0.163333333333333,0.420654976819417,"Público","2005-2006"
"665","PT",0,0.363270977498259,0.586666666666667,0.0546875549387559,"Público","2005-2006"
"666","PSDB",0.25,0.603657190177478,0.336666666666667,0.185698657740463,"Público","2005-2006"
"667","PT",1,0.690994734776635,0.413333333333333,0.27303620233962,"Público","2005-2006"
"668","PT",0,0.603668573826847,0.586666666666667,0.185710041389832,"Público","2005-2006"
"669","PMDB",1,0.670126889797168,0.413333333333333,0.252168357360154,"Público","2005-2006"
"670","PT",0,0.783903351142584,0.586666666666667,0.36594481870557,"Público","2005-2006"
"671","PT",0,0.969077520600193,0.586666666666667,0.551118988163178,"Público","2005-2006"
"672","PT",0,0.600281526954581,0.586666666666667,0.182322994517566,"Público","2005-2006"
"673","PT",0,1,0.586666666666667,0.582041467562985,"Público","2005-2006"
"674","PMDB",0.5,0.0927674381994219,0.0866666666666667,0.325191094237593,"Público","2005-2006"
"675","PFL",0.25,0.499958130551141,0.336666666666667,0.0819995981141259,"Público","2005-2006"
"676","PFL",1,0.44415595999003,0.413333333333333,0.0261974275530148,"Público","2005-2006"
"677","PMDB",0.5,0.555771684761621,0.0866666666666667,0.137813152324606,"Público","2005-2006"
"678","PFL",0,0.845748309942199,0.586666666666667,0.427789777505184,"Público","2005-2006"
"679","PMDB",0.5,0.651835993098,0.0866666666666667,0.233877460660985,"Público","2005-2006"
"680","PSDB",0.25,0.613688536277117,0.336666666666667,0.195730003840102,"Público","2005-2006"
"681","PT",0,0.312172340843163,0.586666666666667,0.105786191593851,"Público","2005-2006"
"682","PT",0,0.537379227677774,0.586666666666667,0.11942069524076,"Público","2005-2006"
"683","PT",0.25,0.52635099167796,0.336666666666667,0.108392459240945,"Público","2005-2006"
"684","PT",0.5,0.678228854224819,0.0866666666666667,0.260270321787804,"Público","2005-2006"
"685","PT",0.5,0.613868889747734,0.0866666666666667,0.195910357310719,"Público","2005-2006"
"686","PTB",0.5,0.504571487721848,0.0866666666666667,0.0866129552848328,"Público","2005-2006"
"687","PT",0.5,0.575575751426305,0.0866666666666667,0.15761721898929,"Público","2005-2006"
"688","PT",0.25,0.838703685991741,0.336666666666667,0.420745153554726,"Público","2005-2006"
"689","PSDB",0.25,0.660708438335768,0.336666666666667,0.242749905898753,"Público","2005-2006"
"690","PT",1,1,0.413333333333333,0.582041467562985,"Público","2005-2006"
"691","PDT",0.25,0.476681786090661,0.336666666666667,0.0587232536536461,"Público","2005-2006"
"692","PSDB",1,0.480749137037736,0.413333333333333,0.0627906046007211,"Público","2005-2006"
"693","PT",0.75,0.903935691663621,0.163333333333333,0.485977159226606,"Público","2005-2006"
"694","PT",0.5,0.561122785275946,0.0866666666666667,0.143164252838931,"Público","2005-2006"
"695","PT",0.5,0.459707376425242,0.0866666666666667,0.0417488439882273,"Público","2005-2006"
"696","PT",0.5,0.336197812296631,0.0866666666666667,0.0817607201403842,"Público","2005-2006"
"697","PMDB",0.75,0.270954422975381,0.163333333333333,0.147004109461633,"Público","2005-2006"
"698","PFL",0.5,0.659470744387958,0.0866666666666667,0.241512211950943,"Público","2005-2006"
"699","PT",0.5,0.632897529790521,0.0866666666666667,0.214938997353507,"Público","2005-2006"
"700","PMDB",0.5,0.876670789342006,0.0866666666666667,0.458712256904992,"Público","2005-2006"
"701","PMDB",0,0.730745538298342,0.586666666666667,0.312787005861327,"Público","2005-2006"
"702","PDT",0.25,0.501741830722582,0.336666666666667,0.0837832982855677,"Público","2005-2006"
"703","PMDB",0,0.133119752709998,0.586666666666667,0.284838779727016,"Público","2005-2006"
"704","PT",1,0.678920541948997,0.413333333333333,0.260962009511982,"Público","2005-2006"
"705","PT",0.5,0.715284298598438,0.0866666666666667,0.297325766161423,"Público","2005-2006"
"706","PT",0,1,0.586666666666667,0.582041467562985,"Público","2005-2006"
"707","PSDB",1,1,0.413333333333333,0.582041467562985,"Público","2005-2006"
"708","PMDB",0.75,0.984538760300096,0.163333333333333,0.566580227863082,"Público","2005-2006"
"709","PT",0.5,0.475168616125146,0.0866666666666667,0.0572100836881309,"Público","2005-2006"
"710","PT",0.75,0.886690751792276,0.163333333333333,0.468732219355261,"Público","2005-2006"
"711","PMDB",1,0.984538760300096,0.413333333333333,0.566580227863082,"Público","2005-2006"
"712","PT",0,0.907232561800578,0.586666666666667,0.489274029363563,"Público","2005-2006"
"713","PT",1,0.827855803462544,0.413333333333333,0.409897271025529,"Público","2005-2006"
"714","PT",0,0.63111382961908,0.586666666666667,0.213155297182065,"Público","2005-2006"
"715","PMDB",0.25,0.825026146463279,0.336666666666667,0.407067614026264,"Público","2005-2006"
"716","PT",0.25,0.888474451963718,0.336666666666667,0.470515919526703,"Público","2005-2006"
"717","PT",0.25,0.413233480590222,0.336666666666667,0.00472505184679256,"Público","2005-2006"
"718","PT",0,0.874616558964638,0.586666666666667,0.456658026527623,"Público","2005-2006"
"719","PT",0.75,0.874616558964638,0.163333333333333,0.456658026527623,"Público","2005-2006"
"720","PT",1,0.64863424550813,0.413333333333333,0.230675713071116,"Público","2005-2006"
"721","PT",0.75,0.606588407561421,0.163333333333333,0.188629875124406,"Público","2005-2006"
"722","PFL",0.75,0.656359173533398,0.163333333333333,0.238400641096383,"Público","2005-2006"
"723","PT",0,0.421048585350799,0.586666666666667,0.00309005291378373,"Público","2005-2006"
"724","PT",0.75,0.419630537932371,0.163333333333333,0.00167200549535607,"Público","2005-2006"
"725","PT",0,0.398042771096245,0.586666666666667,0.0199157613407697,"Público","2005-2006"
"726","PT",1,0.401429817968511,0.413333333333333,0.0165287144685038,"Público","2005-2006"
"727","PT",0.5,0.524759028626505,0.0866666666666667,0.10680049618949,"Público","2005-2006"
"728","PT",0.25,0.603848927297465,0.336666666666667,0.18589039486045,"Público","2005-2006"
"729","PT",0,0.969077520600193,0.586666666666667,0.551118988163178,"Público","2005-2006"
"730","PT",0.75,0.519953934335811,0.163333333333333,0.101995401898796,"Público","2005-2006"
"731","PT",0.25,0.984538760300096,0.336666666666667,0.566580227863082,"Público","2005-2006"
"732","PT",0.25,0.331837163844891,0.336666666666667,0.0861213685921237,"Público","2005-2006"
"733","PT",0.25,0.823788452515469,0.336666666666667,0.405829920078454,"Público","2005-2006"
"734","PT",0.25,0.406633302478718,0.336666666666667,0.0113252299582967,"Público","2005-2006"
"735","PT",0.5,0.830287070242295,0.0866666666666667,0.412328537805281,"Público","2005-2006"
"736","PFL",0,0.675533495076731,0.586666666666667,0.257574962639716,"Público","2005-2006"
"737","PFL",0.25,0.516657064198854,0.336666666666667,0.0986985317618395,"Público","2005-2006"
"738","PT",0.75,0.421048585350799,0.163333333333333,0.00309005291378373,"Público","2005-2006"
"739","PFL",0.75,0.715284298598438,0.163333333333333,0.297325766161423,"Público","2005-2006"
"740","PT",0,0.793923313592854,0.586666666666667,0.375964781155839,"Público","2005-2006"
"741","PT",0,0.413504010796149,0.586666666666667,0.00445452164086596,"Público","2005-2006"
"742","PFL",0.25,0.235592502037895,0.336666666666667,0.18236603039912,"Público","2005-2006"
"743","PFL",0,0.691586796619707,0.586666666666667,0.273628264182692,"Público","2005-2006"
"744","PT",1,0.690994734776635,0.413333333333333,0.27303620233962,"Público","2005-2006"
"745","PFL",0,1,0.586666666666667,0.582041467562985,"Público","2005-2006"
"746","PFL",1,0.690994734776635,0.413333333333333,0.27303620233962,"Público","2005-2006"
"747","PSDB",0.5,0.746206777998246,0.0866666666666667,0.328248245561231,"Público","2005-2006"
"748","PSDB",0.5,0.322738309517065,0.0866666666666667,0.0952202229199501,"Público","2005-2006"
"749","PSDB",1,0.413504010796149,0.413333333333333,0.00445452164086596,"Público","2005-2006"
"750","PT",0.75,0.888474451963718,0.163333333333333,0.470515919526703,"Público","2005-2006"
"751","PT",1,0.665513532626462,0.413333333333333,0.247555000189447,"Público","2005-2006"
"752","PT",0.75,0.7032101057708,0.163333333333333,0.285251573333786,"Público","2005-2006"
"753","PT",0.5,0.632897529790521,0.0866666666666667,0.214938997353507,"Público","2005-2006"
"754","PT",0.5,0.775801386714934,0.0866666666666667,0.357842854277919,"Público","2005-2006"
"755","PT",0.75,0.984538760300096,0.163333333333333,0.566580227863082,"Público","2005-2006"
"756","PSDB",1,0.676169678035672,0.413333333333333,0.258211145598657,"Público","2005-2006"
"757","PMDB",0.5,0.907232561800578,0.0866666666666667,0.489274029363563,"Público","2005-2006"
"758","PMDB",1,0.490347941969754,0.413333333333333,0.072389409532739,"Público","2005-2006"
"759","PSDB",1,0.648358769490425,0.413333333333333,0.23040023705341,"Público","2005-2006"
"760","PT",1,0.854074748956336,0.413333333333333,0.436116216519321,"Público","2005-2006"
"761","PMDB",1,0.688519346881015,0.413333333333333,0.270560814444,"Público","2005-2006"
"762","PSDB",0.75,0.715374475333747,0.163333333333333,0.297415942896732,"Público","2005-2006"
"763","PSDB",0.25,1,0.336666666666667,0.582041467562985,"Público","2005-2006"
"764","PT",0.5,0.603657190177478,0.0866666666666667,0.185698657740463,"Público","2005-2006"
"765","PFL",1,0.567665524118641,0.413333333333333,0.149706991681626,"Público","2005-2006"
"766","PMDB",0.5,1,0.0866666666666667,0.582041467562985,"Público","2005-2006"
"767","PT",0.5,0.467425866612919,0.0866666666666667,0.0494673341759043,"Público","2005-2006"
"768","PSDB",0.75,0.428965250496052,0.163333333333333,0.0110067180590377,"Público","2005-2006"
"769","PT",1,0.490359325619123,0.413333333333333,0.072400793182108,"Público","2005-2006"
"770","PT",0.25,0.668889195849358,0.336666666666667,0.250930663412344,"Público","2005-2006"
"771","PT",0.25,0.790626443455897,0.336666666666667,0.372667911018882,"Público","2005-2006"
"772","PT",1,0.907232561800578,0.413333333333333,0.489274029363563,"Público","2005-2006"
"773","PMDB",0.75,0.55202393094812,0.163333333333333,0.134065398511105,"Público","2005-2006"
"774","PT",0.5,0.730745538298342,0.0866666666666667,0.312787005861327,"Público","2005-2006"
"775","PT",0,0.984538760300096,0.586666666666667,0.566580227863082,"Público","2005-2006"
"776","PMDB",0.25,0.807871383327243,0.336666666666667,0.389912850890228,"Público","2005-2006"
"777","PT",0,0.984538760300096,0.586666666666667,0.566580227863082,"Público","2005-2006"
"778","PT",0.5,0.58847786433287,0.0866666666666667,0.170519331895855,"Público","2005-2006"
"779","PT",0.75,0.953616280900289,0.163333333333333,0.535657748463274,"Público","2005-2006"
"780","PT",1,0.665231618771166,0.413333333333333,0.247273086334151,"Público","2005-2006"
"781","PMDB",0.25,1,0.336666666666667,0.582041467562985,"Público","2005-2006"
"782","PT",0,0.938245217935694,0.586666666666667,0.520286685498679,"Público","2005-2006"
"783","PSDB",0.75,0.871319688827681,0.163333333333333,0.453361156390666,"Público","2005-2006"
"784","PT",0,0.494197256167933,0.586666666666667,0.0762387237309181,"Público","2005-2006"
"785","PFL",1,0.885453057844466,0.413333333333333,0.467494525407451,"Público","2005-2006"
"786","PT",0,0.984538760300096,0.586666666666667,0.566580227863082,"Público","2005-2006"
"787","PSDB",1,0.591217344596826,0.413333333333333,0.173258812159811,"Público","2005-2006"
"788","PT",0.5,0.506000918789644,0.0866666666666667,0.0880423863526292,"Público","2005-2006"
"789","PT",0.5,0.722919049888397,0.0866666666666667,0.304960517451382,"Público","2005-2006"
"790","PT",0.25,0.903845514928312,0.336666666666667,0.485886982491298,"Público","2005-2006"
"791","PSDB",0.25,0.614414895971366,0.336666666666667,0.196456363534351,"Público","2005-2006"
"792","PSDB",0.5,0.780606481005628,0.0866666666666667,0.362647948568613,"Público","2005-2006"
"793","PFL",0.25,0.650052292926558,0.336666666666667,0.232093760489543,"Público","2005-2006"
"794","PT",0.75,0.448679140425428,0.163333333333333,0.0307206079884127,"Público","2005-2006"
"795","PSDB",0.75,0.629330129447638,0.163333333333333,0.211371597010623,"Público","2005-2006"
"796","PT",0.5,1,0.0866666666666667,0.582041467562985,"Público","2005-2006"
"797","PT",0.5,0.47488670226985,0.0866666666666667,0.0569281698328354,"Público","2005-2006"
"798","PMDB",0.25,1,0.336666666666667,0.582041467562985,"Público","2005-2006"
"799","PT",0,0.699823058898535,0.586666666666667,0.28186452646152,"Público","2005-2006"
"800","PMDB",1,0.561122785275946,0.413333333333333,0.143164252838931,"Público","2005-2006"
"801","PSDB",0,0.428965250496052,0.586666666666667,0.0110067180590377,"Público","2005-2006"
"802","PT",0.75,0.984538760300096,0.163333333333333,0.566580227863082,"Público","2005-2006"
"803","PSDB",1,0.706455974476538,0.413333333333333,0.288497442039524,"Público","2005-2006"
"804","PMDB",0,0.764964887835106,0.586666666666667,0.347006355398091,"Público","2005-2006"
"805","PT",1,0.398042771096245,0.413333333333333,0.0199157613407697,"Público","2005-2006"
"806","PSDB",0.5,0.320736572596727,0.0866666666666667,0.0972219598402879,"Público","2005-2006"
"807","PFL",1,0.711536544784937,0.413333333333333,0.293578012347922,"Público","2005-2006"
"808","PT",1,0.690994734776635,0.413333333333333,0.27303620233962,"Público","2005-2006"
"809","PDT",0.75,0.428965250496052,0.163333333333333,0.0110067180590377,"Público","2005-2006"
"810","PT",0.75,0.731111191051356,0.163333333333333,0.313152658614341,"Público","2005-2006"
"811","PMDB",1,0.533338176359609,0.413333333333333,0.115379643922594,"Público","2005-2006"
"812","PMDB",0.25,0.524747644977136,0.336666666666667,0.106789112540121,"Público","2005-2006"
"813","PSDB",0.5,0.838613509256432,0.0866666666666667,0.420654976819417,"Público","2005-2006"
"814","PT",0,0.821458746120395,0.586666666666667,0.403500213683381,"Público","2005-2006"
"815","PMDB",0.5,1,0.0866666666666667,0.582041467562985,"Público","2005-2006"
"816","PMDB",0,1,0.586666666666667,0.582041467562985,"Público","2005-2006"
"817","PT",0,0.771687980148419,0.586666666666667,0.353729447711404,"Público","2005-2006"
"818","PT",0.5,0.620823336962883,0.0866666666666667,0.202864804525869,"Público","2005-2006"
"819","PT",1,0.225706837438803,0.413333333333333,0.192251694998212,"Público","2005-2006"
"820","PT",0.5,0.471731010299421,0.0866666666666667,0.0537724778624064,"Público","2005-2006"
"821","PMDB",0,1,0.586666666666667,0.582041467562985,"Público","2005-2006"
"822","PT",0,0.401429817968511,0.586666666666667,0.0165287144685038,"Público","2005-2006"
"823","PT",0.25,0.744152547620877,0.336666666666667,0.326194015183862,"Público","2005-2006"
"824","PT",0,0.351659051996534,0.586666666666667,0.0662994804404806,"Público","2005-2006"
"825","PT",0.75,0.76157784096284,0.163333333333333,0.343619308525826,"Público","2005-2006"
"826","PT",0.5,0.476952316296587,0.0866666666666667,0.0589937838595727,"Público","2005-2006"
"827","PT",0.5,0.537379227677774,0.0866666666666667,0.11942069524076,"Público","2005-2006"
"828","PSDB",0.75,0.619585643015074,0.163333333333333,0.201627110578059,"Público","2005-2006"
"829","PT",0,0.859335672735352,0.586666666666667,0.441377140298337,"Público","2005-2006"
"830","PT",0,0.885453057844466,0.586666666666667,0.467494525407451,"Público","2005-2006"
"831","PT",0,0.801828595088739,0.586666666666667,0.383870062651724,"Público","2005-2006"
"832","PT",0.5,0.490359325619123,0.0866666666666667,0.072400793182108,"Público","2005-2006"
"833","PT",0,0.874616558964638,0.586666666666667,0.456658026527623,"Público","2005-2006"
"834","PT",0.25,0.320725188947358,0.336666666666667,0.0972333434896567,"Público","2005-2006"
"835","PDT",0.75,0.891771322100674,0.163333333333333,0.47381278966366,"Público","2005-2006"
"836","PMDB",0,0.836919985820299,0.586666666666667,0.418961453383284,"Público","2005-2006"
"837","PMDB",0.75,0.747719947963761,0.163333333333333,0.329761415526746,"Público","2005-2006"
"838","PDT",0.5,0.289155142939241,0.0866666666666667,0.128803389497774,"Público","2005-2006"
"839","PSDB",0.25,0.286325485939976,0.336666666666667,0.131633046497039,"Público","2005-2006"
"840","PT",0.25,0.730745538298342,0.336666666666667,0.312787005861327,"Público","2005-2006"
"841","PDT",0,0.646304539113057,0.586666666666667,0.228346006676042,"Público","2005-2006"
"842","PTB",1,0.61798229631425,0.413333333333333,0.200023763877235,"Público","2005-2006"
"843","PSDB",0.25,0.837465992043931,0.336666666666667,0.419507459606916,"Público","2005-2006"
"844","PMDB",0.5,0.567665524118641,0.0866666666666667,0.149706991681626,"Público","2005-2006"
"845","PT",0,1,0.586666666666667,0.582041467562985,"Público","2005-2006"
"846","PT",0.5,0.332348498098452,0.0866666666666667,0.0856100343385632,"Público","2005-2006"
"847","PT",0.5,0.0867360336102875,0.0866666666666667,0.331222498826727,"Público","2005-2006"
"848","PT",0.25,0.129918005120129,0.336666666666667,0.288040527316886,"Público","2005-2006"
"849","PDT",0.5,1,0.0866666666666667,0.582041467562985,"Público","2005-2006"
"850","PT",0,0.648358769490425,0.586666666666667,0.23040023705341,"Público","2005-2006"
"851","PDT",1,1,0.413333333333333,0.582041467562985,"Público","2005-2006"
"852","PMDB",0.75,0.715284298598438,0.163333333333333,0.297325766161423,"Público","2005-2006"
"853","PT",0.25,0.552204284418737,0.336666666666667,0.134245751981723,"Público","2005-2006"
"854","PMDB",0,0.746206777998246,0.586666666666667,0.328248245561231,"Público","2005-2006"
"855","PMDB",1,0.0927674381994219,0.413333333333333,0.325191094237593,"Público","2005-2006"
"856","PMDB",0.25,0.838703685991741,0.336666666666667,0.420745153554726,"Público","2005-2006"
"857","PT",0,0.776768550456817,0.586666666666667,0.358810018019803,"Público","2005-2006"
"858","PT",0.75,0.398042771096245,0.163333333333333,0.0199157613407697,"Público","2005-2006"
"859","PT",1,0.730745538298342,0.413333333333333,0.312787005861327,"Público","2005-2006"
"860","PMDB",0,0.730745538298342,0.586666666666667,0.312787005861327,"Público","2005-2006"
"861","PT",1,0.473457271202054,0.413333333333333,0.0554987387650388,"Público","2005-2006"
"862","PT",0,0.600557002972286,0.586666666666667,0.182598470535272,"Público","2005-2006"
"863","PT",0,0.322328535648182,0.586666666666667,0.0956299967888327,"Público","2005-2006"
"864","PT",1,0.690994734776635,0.413333333333333,0.27303620233962,"Público","2005-2006"
"865","PMDB",0.75,0.885453057844466,0.163333333333333,0.467494525407451,"Público","2005-2006"
"866","PT",0,0.861209549642103,0.586666666666667,0.443251017205088,"Público","2005-2006"
"867","PT",0,1,0.586666666666667,0.582041467562985,"Público","2005-2006"
"868","PT",0,0.617801942843632,0.586666666666667,0.199843410406617,"Público","2005-2006"
"869","PT",1,0.62914977597702,0.413333333333333,0.211191243540005,"Público","2005-2006"
"870","PSDB",0,0.984538760300096,0.586666666666667,0.566580227863082,"Público","2005-2006"
"871","PSDB",0,0.706455974476538,0.586666666666667,0.288497442039524,"Público","2005-2006"
"872","PFL",0.75,0.921090454799658,0.163333333333333,0.503131922362643,"Público","2005-2006"
"873","PSDB",0.5,0.490359325619123,0.0866666666666667,0.072400793182108,"Público","2005-2006"
"874","PT",0,0.783903351142584,0.586666666666667,0.36594481870557,"Público","2005-2006"
"875","PT",0.5,0.522975328455063,0.0866666666666667,0.105016796018048,"Público","2005-2006"
"876","PMDB",0,0.603657190177478,0.586666666666667,0.185698657740463,"Público","2005-2006"
"877","PT",0.25,0.484316537380619,0.336666666666667,0.0663580049436046,"Público","2005-2006"
"878","PFL",1,0.397851033976259,0.413333333333333,0.0201074984607562,"Público","2005-2006"
"879","PDT",0.25,0.869535988656239,0.336666666666667,0.451577456219224,"Público","2005-2006"
"880","PDT",1,0.969077520600193,0.413333333333333,0.551118988163178,"Público","2005-2006"
"881","PT",1,0.108228677899326,0.413333333333333,0.309729854537689,"Público","2005-2006"
"882","PDT",1,1,0.413333333333333,0.582041467562985,"Público","2005-2006"
"883","PMDB",1,1,0.413333333333333,0.582041467562985,"Público","2005-2006"
"884","PT",0.5,0.649680202335954,0.0866666666666667,0.231721669898939,"Público","2005-2006"
"885","PDT",0.25,0.557273471077767,0.336666666666667,0.139314938640752,"Público","2005-2006"
"886","PT",0.25,0.63421896263605,0.336666666666667,0.216260430199035,"Público","2005-2006"
"887","PSDB",0.75,0.69510814134315,0.163333333333333,0.277149608906135,"Público","2005-2006"
"888","PT",0,1,0.586666666666667,0.582041467562985,"Público","2005-2006"
"889","PT",0,0.755444875989028,0.586666666666667,0.337486343552013,"Público","2005-2006"
"890","PMDB",0.25,0.984538760300096,0.336666666666667,0.566580227863082,"Público","2005-2006"
"891","PT",1,0.891771322100674,0.413333333333333,0.47381278966366,"Público","2005-2006"
"892","PT",1,1,0.413333333333333,0.582041467562985,"Público","2005-2006"
"893","PT",0.5,0.433854083684465,0.0866666666666667,0.0158955512474498,"Público","2005-2006"
"894","PDT",0.5,0.486826597246311,0.0866666666666667,0.0688680648092959,"Público","2005-2006"
"895","PMDB",1,0.397862417625627,0.413333333333333,0.0200961148113873,"Público","2005-2006"
"896","PT",0,0.496390730208257,0.586666666666667,0.0784321977712424,"Público","2005-2006"
"897","PT",0,0.499277826476332,0.586666666666667,0.0813192940393167,"Público","2005-2006"
"898","PT",0,1,0.586666666666667,0.582041467562985,"Público","2005-2006"
"899","PT",1,0.17818698477596,0.413333333333333,0.239771547661055,"Público","2005-2006"
"900","PMDB",1,0.644009504688055,0.413333333333333,0.22605097225104,"Público","2005-2006"
"901","PMDB",0.25,0.838613509256432,0.336666666666667,0.420654976819417,"Público","2005-2006"
"902","PSDB",1,0.163080014179701,0.413333333333333,0.254878518257314,"Público","2005-2006"
"903","PT",0.5,0.17818698477596,0.0866666666666667,0.239771547661055,"Público","2005-2006"
"904","PT",1,0.854074748956336,0.413333333333333,0.436116216519321,"Público","2005-2006"
"905","PT",0.25,0.707048036319611,0.336666666666667,0.289089503882596,"Público","2005-2006"
"906","PT",0.5,0.907503092006505,0.0866666666666667,0.48954455956949,"Público","2005-2006"
"907","PSDB",1,0.821458746120395,0.413333333333333,0.403500213683381,"Público","2005-2006"
"908","PT",1,0.821813015224041,0.413333333333333,0.403854482787026,"Público","2005-2006"
"909","PT",0.75,0.725304261048708,0.163333333333333,0.307345728611693,"Público","2005-2006"
"910","PT",1,1,0.413333333333333,0.582041467562985,"Público","2005-2006"
"911","PT",0.5,0.390024545566313,0.0866666666666667,0.0279339868707015,"Público","2005-2006"
"912","PMDB",0,0.69387044739534,0.586666666666667,0.275911914958325,"Público","2005-2006"
"913","PT",0.5,0.584910463989986,0.0866666666666667,0.166951931552972,"Público","2005-2006"
"914","PT",1,0.808417389550874,0.413333333333333,0.390458857113859,"Público","2005-2006"
"915","PT",0.5,0.59478474493971,0.0866666666666667,0.176826212502695,"Público","2005-2006"
"916","PTB",0.25,0.581798893135426,0.336666666666667,0.163840360698411,"Público","2005-2006"
"917","PFL",0.75,0.324054796550815,0.163333333333333,0.0939037358862003,"Público","2005-2006"
"918","PDT",0,0.984538760300096,0.586666666666667,0.566580227863082,"Público","2005-2006"
"919","PT",0.5,0.490359325619123,0.0866666666666667,0.072400793182108,"Público","2005-2006"
"920","PT",0.5,0.568019793222286,0.0866666666666667,0.150061260785271,"Público","2005-2006"
"921","PT",0,0.805395995431623,0.586666666666667,0.387437462994608,"Público","2005-2006"
"922","PMDB",0.5,0.603657190177478,0.0866666666666667,0.185698657740463,"Público","2005-2006"
"923","PT",0.75,0.252291435685608,0.163333333333333,0.165667096751407,"Público","2005-2006"
"924","PT",0.25,0.885453057844466,0.336666666666667,0.467494525407451,"Público","2005-2006"
"925","PT",0.5,0.837375815308622,0.0866666666666667,0.419417282871607,"Público","2005-2006"
"926","PT",0.75,0.332973297408023,0.163333333333333,0.0849852350289915,"Público","2005-2006"
"927","PT",0.75,0.37580099981422,0.163333333333333,0.0421575326227951,"Público","2005-2006"
"928","PT",0.25,0.537379227677774,0.336666666666667,0.11942069524076,"Público","2005-2006"
