"","partido","microGap","Dimensão","Período"
"341","PMDB",0.0195782181654968,"Liberal / Fundamentalismo adaptado","2014-2014"
"342","PT",0.0624038737125467,"Liberal / Fundamentalismo adaptado","2014-2014"
"343","PT",0.148604551983999,"Liberal / Fundamentalismo adaptado","2014-2014"
"344","PMDB",0.284544295036837,"Liberal / Fundamentalismo adaptado","2014-2014"
"345","PT",0.12806267854375,"Liberal / Fundamentalismo adaptado","2014-2014"
"346","PMDB",0.1075208051035,"Liberal / Fundamentalismo adaptado","2014-2014"
"347","PDT",0.162177294994816,"Liberal / Fundamentalismo adaptado","2014-2014"
"348","PT",0.299931353653309,"Liberal / Fundamentalismo adaptado","2014-2014"
"349","PT",0.326256663142565,"Liberal / Fundamentalismo adaptado","2014-2014"
"350","PT",0.346798536582815,"Liberal / Fundamentalismo adaptado","2014-2014"
"351","PT",0.571033969656185,"Liberal / Fundamentalismo adaptado","2014-2014"
"352","PT",0.0418620002722968,"Liberal / Fundamentalismo adaptado","2014-2014"
"353","PMDB",0.161293054395337,"Liberal / Fundamentalismo adaptado","2014-2014"
"354","PT",0.285172916262065,"Liberal / Fundamentalismo adaptado","2014-2014"
"355","PT",0.00787706450908754,"Liberal / Fundamentalismo adaptado","2014-2014"
"356","PMDB",0.0294666087699036,"Liberal / Fundamentalismo adaptado","2014-2014"
"357","PMDB",0.0289141364852446,"Liberal / Fundamentalismo adaptado","2014-2014"
"358","PDT",0.488866475895186,"Liberal / Fundamentalismo adaptado","2014-2014"
"359","PMDB",0.144571367473546,"Liberal / Fundamentalismo adaptado","2014-2014"
"360","PT",0.0624038737125467,"Liberal / Fundamentalismo adaptado","2014-2014"
"361","PDT",0.277704845295261,"Liberal / Fundamentalismo adaptado","2014-2014"
"362","PMDB",0.265169547787302,"Liberal / Fundamentalismo adaptado","2014-2014"
"363","PT",0.277575164607403,"Liberal / Fundamentalismo adaptado","2014-2014"
"364","PT",0.141505740866709,"Liberal / Fundamentalismo adaptado","2014-2014"
"365","PT",0.161293054395337,"Liberal / Fundamentalismo adaptado","2014-2014"
"366","PT",0.110586431710337,"Liberal / Fundamentalismo adaptado","2014-2014"
"367","PSDB",0.00556599781387179,"Liberal / Fundamentalismo adaptado","2014-2014"
"368","PMDB",0.550492096215935,"Liberal / Fundamentalismo adaptado","2014-2014"
"369","PSB",0.264002421596587,"Liberal / Fundamentalismo adaptado","2014-2014"
"370","PT",0.488866475895186,"Liberal / Fundamentalismo adaptado","2014-2014"
"371","PMDB",0.0599866505449956,"Liberal / Fundamentalismo adaptado","2014-2014"
"372","PT",0.162306975682673,"Liberal / Fundamentalismo adaptado","2014-2014"
"373","PMDB",0.144571367473546,"Liberal / Fundamentalismo adaptado","2014-2014"
"374","PT",0.0257423534060718,"Liberal / Fundamentalismo adaptado","2014-2014"
"375","PT",0.42113244152896,"Liberal / Fundamentalismo adaptado","2014-2014"
"376","PT",0.319177634239332,"Liberal / Fundamentalismo adaptado","2014-2014"
"377","PT",0.455636100043598,"Liberal / Fundamentalismo adaptado","2014-2014"
"378","PT",0.146951784153726,"Liberal / Fundamentalismo adaptado","2014-2014"
"379","PSDB",0.455117377292169,"Liberal / Fundamentalismo adaptado","2014-2014"
"380","PT",0.144571367473546,"Liberal / Fundamentalismo adaptado","2014-2014"
"381","PMDB",0.550492096215935,"Liberal / Fundamentalismo adaptado","2014-2014"
"382","PSDB",0.400849929464424,"Liberal / Fundamentalismo adaptado","2014-2014"
"383","PT",0.285711421227552,"Liberal / Fundamentalismo adaptado","2014-2014"
"384","PSDB",0.298635760799082,"Liberal / Fundamentalismo adaptado","2014-2014"
"385","PDT",0.264002421596587,"Liberal / Fundamentalismo adaptado","2014-2014"
"386","PT",0.217093146261847,"Liberal / Fundamentalismo adaptado","2014-2014"
"387","PT",0.026237551941979,"Liberal / Fundamentalismo adaptado","2014-2014"
"388","PMDB",0.29693968653923,"Liberal / Fundamentalismo adaptado","2014-2014"
"389","PSDB",0.394851413892748,"Liberal / Fundamentalismo adaptado","2014-2014"
"390","PMDB",0.571033969656185,"Liberal / Fundamentalismo adaptado","2014-2014"
"391","PT",0.358219571225987,"Liberal / Fundamentalismo adaptado","2014-2014"
"392","PT",0.0975240685789461,"Liberal / Fundamentalismo adaptado","2014-2014"
"393","PSDB",0.557461226645369,"Liberal / Fundamentalismo adaptado","2014-2014"
"394","PT",0.108039527854929,"Liberal / Fundamentalismo adaptado","2014-2014"
"395","PT",0.285711421227552,"Liberal / Fundamentalismo adaptado","2014-2014"
"396","PDT",0.591575843096435,"Liberal / Fundamentalismo adaptado","2014-2014"
"397","PMDB",0.591575843096435,"Liberal / Fundamentalismo adaptado","2014-2014"
"398","PT",0.102559735034681,"Liberal / Fundamentalismo adaptado","2014-2014"
"399","PSDB",0.435094226603348,"Liberal / Fundamentalismo adaptado","2014-2014"
"400","PT",0.079024005032541,"Liberal / Fundamentalismo adaptado","2014-2014"
"401","PSDB",0.0604818490809027,"Liberal / Fundamentalismo adaptado","2014-2014"
"402","PT",0.523605971570017,"Liberal / Fundamentalismo adaptado","2014-2014"
"403","PT",0.447782729014686,"Liberal / Fundamentalismo adaptado","2014-2014"
